index,acc_ln,eig_ln,acc_rn,eig_rn,acc_dn,eig_dn,acc_vgg,eig_vgg
280,62.04,0.025003249,56.415000000000006,0.0011799831,50.379999999999995,6.245592e-06,51.18000000000001,0.005437412
281,61.205,0.024944033,56.7175,0.0011730695,50.355,6.2399945e-06,51.510000000000005,0.005427843
282,60.37,0.02492058,57.02,0.0011703008,50.33,6.225967e-06,51.84,0.0054195155
283,60.8825,0.024875462,57.2025,0.0011652131,50.4675,6.1946384e-06,51.602500000000006,0.0054116477
284,61.394999999999996,0.024819229,57.385000000000005,0.0011584236,50.605000000000004,6.1807496e-06,51.365,0.005399627
285,61.9075,0.02478477,57.5675,0.0011467525,50.7425,6.1662495e-06,51.1275,0.0053972783
286,62.42,0.024754843,57.75,0.0011446533,50.88,6.131927e-06,50.89,0.0053935363
287,62.4225,0.024680397,57.2525,0.0011430196,50.6775,6.126044e-06,51.115,0.0053840214
288,62.425,0.024558702,56.754999999999995,0.001136313,50.475,6.1014175e-06,51.34,0.0053772195
289,62.4275,0.02451221,56.2575,0.001130474,50.2725,6.097823e-06,51.565,0.0053720996
290,62.43,0.024453722,55.76,0.0011280843,50.07,6.0821576e-06,51.79,0.0053665387
291,62.2475,0.02442872,55.8925,0.001124011,50.46,6.064414e-06,51.59,0.005353748
292,62.065,0.024361562,56.025,0.0011208376,50.85,6.0514067e-06,51.39,0.0053429403
293,61.8825,0.024249949,56.1575,0.0011193688,51.24,6.028628e-06,51.19,0.0053339507
294,61.7,0.024242653,56.29,0.0011173161,51.63,6.0151933e-06,50.99,0.0053302157
295,61.6425,0.024177289,56.525,0.001111029,51.245000000000005,5.9763147e-06,51.1425,0.005323424
296,61.585,0.024150198,56.76,0.0011071007,50.86,5.9696663e-06,51.295,0.005320163
297,61.5275,0.024034848,56.995,0.0011035382,50.475,5.950355e-06,51.447500000000005,0.00531286
298,61.47,0.023986883,57.23,0.0011002544,50.09,5.9334357e-06,51.6,0.0053067743
299,60.7175,0.02397143,57.01,0.0010972875,50.1575,5.918885e-06,51.222500000000004,0.0053017065
300,59.965,0.023886861,56.79,0.0010942417,50.225,5.908353e-06,50.845,0.0052877823
301,59.2125,0.0238539,56.57,0.0010900708,50.292500000000004,5.8919427e-06,50.4675,0.005281069
302,58.46,0.023807384,56.35,0.0010878855,50.36,5.8839314e-06,50.09,0.005277133
303,59.0125,0.023755688,56.715,0.0010857463,50.445,5.8619376e-06,50.295,0.0052695014
304,59.565,0.023648879,57.08,0.0010794817,50.53,5.8396085e-06,50.5,0.00525626
305,60.1175,0.023623655,57.445,0.0010748885,50.615,5.8248097e-06,50.705,0.005251864
306,60.67,0.023563925,57.81,0.0010725368,50.7,5.803772e-06,50.91,0.005243989
307,60.77,0.023529503,57.597500000000004,0.0010698595,50.6575,5.8007695e-06,50.942499999999995,0.005231605
308,60.870000000000005,0.023521898,57.385000000000005,0.0010674429,50.615,5.788533e-06,50.974999999999994,0.005226652
309,60.97,0.023446947,57.1725,0.0010615308,50.572500000000005,5.7461443e-06,51.0075,0.00521933
310,61.07,0.023354873,56.96,0.0010590377,50.53,5.7376997e-06,51.04,0.005214273
311,60.565,0.02330524,56.9425,0.001053198,50.3625,5.7270704e-06,51.0025,0.005208234
312,60.06,0.023262568,56.925,0.0010498234,50.195,5.7173097e-06,50.965,0.005201841
313,59.555,0.023236617,56.9075,0.001048787,50.0275,5.706005e-06,50.9275,0.005196018
314,59.05,0.023145428,56.89,0.001045829,49.86,5.6860003e-06,50.89,0.005189874
315,59.295,0.023098834,56.7125,0.0010426651,49.7825,5.6838257e-06,50.8925,0.0051836013
316,59.54,0.023055825,56.535,0.0010411628,49.705,5.6743047e-06,50.894999999999996,0.0051741563
317,59.785,0.022964021,56.3575,0.001037073,49.6275,5.6513613e-06,50.8975,0.005163081
318,60.03,0.022925684,56.18,0.0010344888,49.55,5.62649e-06,50.9,0.0051575582
319,60.057500000000005,0.022804676,56.167500000000004,0.0010318229,49.8225,5.611612e-06,50.902499999999996,0.005145367
320,60.085,0.02279397,56.155,0.0010297365,50.095,5.6009508e-06,50.905,0.0051423204
321,60.1125,0.022737041,56.1425,0.0010246495,50.3675,5.5957707e-06,50.9075,0.0051317113
322,60.14,0.022684628,56.13,0.0010238108,50.64,5.569861e-06,50.91,0.0051214914
323,60.3725,0.0226524,56.230000000000004,0.0010222677,50.545,5.5535706e-06,50.9725,0.0051152906
324,60.605000000000004,0.02263971,56.33,0.0010196195,50.45,5.548397e-06,51.035,0.0051115807
325,60.8375,0.022565415,56.43,0.0010177278,50.355,5.5450805e-06,51.0975,0.005107522
326,61.07,0.022534924,56.53,0.0010141785,50.26,5.5276514e-06,51.16,0.00509586
327,60.6525,0.022497036,56.620000000000005,0.001013729,50.114999999999995,5.5159862e-06,51.035,0.005093465
328,60.235,0.022447923,56.71,0.0010112914,49.97,5.504029e-06,50.91,0.005084377
329,59.817499999999995,0.022343097,56.8,0.0010084413,49.825,5.498106e-06,50.785,0.0050760917
330,59.4,0.022326322,56.89,0.0010067059,49.68,5.467627e-06,50.66,0.00506995
331,59.4125,0.022294281,57.0675,0.0010027433,49.8875,5.4477605e-06,50.8225,0.005059202
332,59.425,0.022267345,57.245000000000005,0.0009989183,50.095,5.433003e-06,50.985,0.0050550457
333,59.4375,0.022237463,57.4225,0.0009967268,50.302499999999995,5.4294715e-06,51.1475,0.00504544
334,59.45,0.022197468,57.6,0.0009941622,50.51,5.4231227e-06,51.31,0.0050418093
335,59.525000000000006,0.02213158,57.5625,0.0009918307,50.58,5.411331e-06,51.275000000000006,0.0050360872
336,59.6,0.022105392,57.525000000000006,0.0009879044,50.65,5.406512e-06,51.24,0.005029207
337,59.675,0.022031358,57.487500000000004,0.0009860203,50.72,5.379565e-06,51.205,0.0050211614
338,59.75,0.021940624,57.45,0.0009837063,50.79,5.3599024e-06,51.17,0.0050146235
339,59.715,0.021899087,57.0375,0.000981113,50.83,5.3573876e-06,50.9275,0.00501235
340,59.68,0.021879073,56.625,0.0009789632,50.870000000000005,5.335948e-06,50.685,0.0050049406
341,59.644999999999996,0.02182159,56.2125,0.00097630074,50.910000000000004,5.3142444e-06,50.4425,0.005001074
342,59.61,0.021804482,55.8,0.0009711784,50.95,5.303278e-06,50.2,0.004990953
343,59.0725,0.021733202,56.0775,0.00097069074,50.915000000000006,5.292006e-06,50.4125,0.004982278
344,58.535,0.02166462,56.355,0.0009656401,50.88,5.285064e-06,50.625,0.004974072
345,57.9975,0.02162414,56.63249999999999,0.0009634095,50.845,5.2749147e-06,50.8375,0.0049711107
346,57.46,0.021576714,56.91,0.00096100825,50.81,5.252259e-06,51.05,0.0049591414
347,57.4375,0.021514295,56.815,0.0009595097,50.46,5.242903e-06,51.0775,0.0049531213
348,57.415,0.021478215,56.72,0.00095654844,50.11,5.234807e-06,51.105,0.0049479213
349,57.3925,0.021439869,56.625,0.00095437083,49.76,5.221881e-06,51.13249999999999,0.004943649
350,57.37,0.021381442,56.53,0.00095077296,49.41,5.2147407e-06,51.16,0.004934242
351,57.36,0.021338318,56.5,0.0009485137,49.6075,5.2074897e-06,51.2325,0.0049327323
352,57.349999999999994,0.021257615,56.47,0.0009468161,49.805,5.2020146e-06,51.305,0.0049216
353,57.339999999999996,0.021217756,56.44,0.0009444186,50.0025,5.1879565e-06,51.3775,0.0049161194
354,57.33,0.021189637,56.41,0.0009406871,50.2,5.1824327e-06,51.45,0.00491327
355,57.7825,0.02113764,56.415,0.00093906856,50.235,5.1663574e-06,51.35,0.004908533
356,58.235,0.021109605,56.42,0.00093680306,50.27,5.151527e-06,51.25,0.0049016215
357,58.6875,0.021089112,56.425,0.0009348173,50.30500000000001,5.148014e-06,51.15,0.004895039
358,59.14,0.021020075,56.43,0.0009324557,50.34,5.1271813e-06,51.05,0.0048871078
359,58.4275,0.020973515,56.1875,0.00093007786,50.3425,5.1222164e-06,51.0075,0.0048841247
360,57.715,0.02094335,55.945,0.00092901406,50.345,5.1050038e-06,50.965,0.0048817615
361,57.0025,0.020916278,55.7025,0.00092583674,50.347500000000004,5.0977824e-06,50.9225,0.004875087
362,56.29,0.020883719,55.46,0.0009239334,50.35,5.0735025e-06,50.88,0.0048744665
363,57.0525,0.020813292,55.3425,0.0009217236,50.2975,5.0718377e-06,50.7175,0.004867327
364,57.815,0.020762095,55.225,0.00092019385,50.245000000000005,5.050034e-06,50.555,0.0048635034
365,58.5775,0.020725593,55.1075,0.0009180497,50.1925,5.0469835e-06,50.3925,0.0048538065
366,59.34,0.020665934,54.99,0.00091327226,50.14,5.0361787e-06,50.23,0.00484532
367,58.6525,0.020621698,55.485,0.0009124449,50.0875,5.026526e-06,50.635,0.004835336
368,57.965,0.020599917,55.980000000000004,0.0009094627,50.035,5.0231984e-06,51.04,0.0048323274
369,57.2775,0.020551333,56.475,0.0009082494,49.9825,4.9970213e-06,51.445,0.004825122
370,56.59,0.020521266,56.97,0.0009049007,49.93,4.9918617e-06,51.85,0.004813796
371,57.300000000000004,0.020487934,56.7475,0.000902533,49.9675,4.966489e-06,51.7525,0.0048136287
372,58.010000000000005,0.020420069,56.525,0.0009017861,50.004999999999995,4.960047e-06,51.655,0.0048047095
373,58.72,0.020348644,56.302499999999995,0.00089791114,50.0425,4.9514583e-06,51.557500000000005,0.0048001055
374,59.43,0.020342164,56.08,0.00089544134,50.08,4.943489e-06,51.46,0.004796005
375,59.019999999999996,0.020294372,56.0475,0.0008948367,50.1675,4.9394903e-06,51.4275,0.004793372
376,58.61,0.020245096,56.015,0.0008922782,50.254999999999995,4.931966e-06,51.394999999999996,0.0047787507
377,58.2,0.020220554,55.9825,0.00089122105,50.3425,4.920477e-06,51.3625,0.0047762482
378,57.79,0.020176616,55.95,0.0008893123,50.43,4.914208e-06,51.33,0.0047703004
379,57.815,0.020103771,55.9075,0.00088479277,50.2025,4.9041305e-06,51.06,0.0047613787
380,57.84,0.020088986,55.865,0.00088321645,49.975,4.8868615e-06,50.79,0.004753102
381,57.865,0.020050675,55.822500000000005,0.0008814085,49.7475,4.8816373e-06,50.519999999999996,0.004748951
382,57.89,0.020046523,55.78,0.0008799102,49.52,4.880244e-06,50.25,0.004744734
383,57.8225,0.019994086,55.9425,0.00087661284,49.6225,4.8608176e-06,50.16,0.0047366107
384,57.754999999999995,0.019957267,56.105000000000004,0.0008744408,49.725,4.8442603e-06,50.07,0.004732883
385,57.6875,0.019914962,56.2675,0.0008729973,49.8275,4.838272e-06,49.980000000000004,0.0047295415
386,57.62,0.019893508,56.43,0.00086960214,49.93,4.8268244e-06,49.89,0.004725129
387,57.4625,0.01986333,56.56,0.0008681966,50.03,4.818919e-06,50.035,0.0047193374
388,57.305,0.019780215,56.69,0.00086720445,50.129999999999995,4.814911e-06,50.18,0.0047067297
389,57.1475,0.019740785,56.82,0.00086553814,50.23,4.7971685e-06,50.325,0.0047018095
390,56.99,0.019673992,56.95,0.00086300855,50.33,4.7831795e-06,50.47,0.004699082
391,56.695,0.01960485,56.675000000000004,0.0008615583,50.317499999999995,4.776291e-06,50.7775,0.0046941442
392,56.400000000000006,0.019592896,56.400000000000006,0.00085938355,50.305,4.7698104e-06,51.085,0.0046888706
393,56.105000000000004,0.019565389,56.125,0.00085695897,50.292500000000004,4.7612575e-06,51.3925,0.0046862485
394,55.81,0.019540293,55.85,0.00085595495,50.28,4.753679e-06,51.7,0.004683047
395,56.307500000000005,0.019515598,55.865,0.0008532563,50.1125,4.750245e-06,51.53,0.0046730526
396,56.805,0.019481542,55.879999999999995,0.00085001445,49.945,4.7289723e-06,51.36,0.0046652383
397,57.302499999999995,0.019422108,55.894999999999996,0.00084711396,49.7775,4.715689e-06,51.190000000000005,0.0046634492
398,57.8,0.019379737,55.91,0.00084497075,49.61,4.70357e-06,51.02,0.0046590404
399,57.3275,0.019349907,55.875,0.00084364496,49.6775,4.701842e-06,50.962500000000006,0.004652657
400,56.855,0.019310655,55.84,0.000843193,49.745000000000005,4.6954624e-06,50.905,0.0046466286
401,56.38249999999999,0.019292355,55.805,0.0008395091,49.8125,4.6905357e-06,50.8475,0.0046435166
402,55.91,0.019230448,55.77,0.00083620835,49.88,4.677036e-06,50.79,0.004638759
403,55.817499999999995,0.01921214,55.845,0.0008349459,49.92,4.674598e-06,50.79,0.0046318527
404,55.724999999999994,0.019126942,55.92,0.0008318539,49.96,4.656105e-06,50.79,0.004630268
405,55.6325,0.019101672,55.995000000000005,0.0008299674,50.0,4.6473174e-06,50.79,0.004622502
406,55.54,0.019060422,56.07,0.0008272168,50.04,4.64375e-06,50.79,0.004613254
407,55.4725,0.01900176,55.8375,0.0008244939,49.81,4.635537e-06,50.605,0.004609693
408,55.405,0.018999197,55.605000000000004,0.0008230578,49.58,4.6292857e-06,50.42,0.004605539
409,55.337500000000006,0.018953416,55.3725,0.00082269154,49.349999999999994,4.611087e-06,50.235,0.0045996243
410,55.27,0.018902412,55.14,0.0008189683,49.12,4.6055025e-06,50.05,0.0045952206
411,55.21,0.018860409,54.88,0.0008180892,49.214999999999996,4.59715e-06,50.277499999999996,0.0045898133
412,55.150000000000006,0.018822458,54.620000000000005,0.00081572885,49.31,4.584827e-06,50.504999999999995,0.00458641
413,55.09,0.018818043,54.36,0.00081431004,49.405,4.581554e-06,50.7325,0.00458053
414,55.03,0.018772377,54.1,0.0008127745,49.5,4.566178e-06,50.96,0.0045744013
415,55.325,0.018745415,54.1275,0.0008095101,49.7975,4.559852e-06,50.9425,0.0045681535
416,55.620000000000005,0.018651342,54.155,0.0008087274,50.095,4.5571396e-06,50.925,0.0045591407
417,55.915,0.018624462,54.182500000000005,0.0008064562,50.3925,4.5474435e-06,50.9075,0.004553626
418,56.21,0.018598387,54.21,0.00080517016,50.69,4.537226e-06,50.89,0.0045512826
419,56.08,0.018562531,54.315,0.0008030006,50.605,4.528146e-06,50.6625,0.0045462074
420,55.95,0.018487044,54.42,0.0008004999,50.519999999999996,4.519151e-06,50.435,0.004536554
421,55.82,0.018418092,54.525000000000006,0.0007981159,50.435,4.511191e-06,50.207499999999996,0.0045327307
422,55.69,0.01839238,54.63,0.00079546066,50.35,4.506194e-06,49.98,0.004525934
423,55.915,0.01836118,54.64,0.00079379074,50.22,4.4938133e-06,49.949999999999996,0.004523847
424,56.14,0.018331233,54.650000000000006,0.00079299224,50.09,4.4880735e-06,49.92,0.004521837
425,56.365,0.018285125,54.660000000000004,0.0007914914,49.96,4.482246e-06,49.89,0.0045144167
426,56.59,0.018265605,54.67,0.00079037127,49.83,4.473414e-06,49.86,0.0045101168
427,56.49,0.01824134,54.775000000000006,0.0007877102,49.7475,4.4636226e-06,49.894999999999996,0.004501621
428,56.39,0.018201992,54.88,0.00078482047,49.665,4.457442e-06,49.93,0.0045012776
429,56.29,0.01817491,54.985,0.0007812013,49.582499999999996,4.445424e-06,49.965,0.0044957246
430,56.19,0.018128509,55.09,0.00078001624,49.5,4.433912e-06,50.0,0.0044901306
431,55.787499999999994,0.018108077,54.88,0.0007798614,49.4625,4.431715e-06,50.082499999999996,0.004483895
432,55.385,0.018062793,54.67,0.0007769475,49.425,4.4252433e-06,50.165,0.0044754255
433,54.9825,0.018024892,54.46,0.0007764477,49.3875,4.415279e-06,50.2475,0.004472171
434,54.58,0.01799814,54.25,0.000775784,49.35,4.4049525e-06,50.33,0.0044660997
435,54.575,0.017959032,54.3525,0.0007739659,49.447500000000005,4.3998007e-06,50.474999999999994,0.0044600056
436,54.57,0.017931147,54.455,0.0007717038,49.545,4.3846253e-06,50.62,0.0044535915
437,54.565,0.017902033,54.5575,0.00077114487,49.6425,4.3735804e-06,50.765,0.0044525024
438,54.56,0.017874656,54.66,0.0007688651,49.74,4.3731866e-06,50.91,0.004444227
439,54.7025,0.017816052,54.0025,0.0007668095,49.95,4.3633418e-06,50.86,0.0044393535
440,54.845,0.01779653,53.345,0.00076491106,50.16,4.3628143e-06,50.81,0.004431623
441,54.987500000000004,0.017720962,52.6875,0.000763639,50.37,4.3496084e-06,50.76,0.0044220304
442,55.13,0.017701322,52.03,0.0007617824,50.58,4.3375776e-06,50.71,0.004419087
443,55.290000000000006,0.017654398,52.435,0.00076052273,50.3825,4.332671e-06,50.76,0.0044163405
444,55.45,0.017632429,52.84,0.00075878535,50.185,4.3287123e-06,50.81,0.004409418
445,55.61,0.017562144,53.245,0.00075744244,49.9875,4.3245605e-06,50.86,0.0044071786
446,55.77,0.017556874,53.65,0.0007564374,49.79,4.3140262e-06,50.91,0.0044023194
447,55.885000000000005,0.01750722,53.875,0.00075567927,49.64,4.3049704e-06,50.8425,0.0043919543
448,56.0,0.017503256,54.099999999999994,0.00075357006,49.489999999999995,4.288998e-06,50.775,0.0043865135
449,56.114999999999995,0.017449558,54.324999999999996,0.0007523356,49.339999999999996,4.2835954e-06,50.707499999999996,0.0043845363
450,56.23,0.01744447,54.55,0.00075166085,49.19,4.275044e-06,50.64,0.004375254
451,55.9925,0.01743448,54.0975,0.00075023447,49.387499999999996,4.2676074e-06,50.94,0.0043744156
452,55.754999999999995,0.017406823,53.644999999999996,0.0007495675,49.584999999999994,4.2602232e-06,51.24,0.004367412
453,55.5175,0.01732981,53.1925,0.0007486623,49.7825,4.2541083e-06,51.540000000000006,0.004366732
454,55.28,0.017275203,52.74,0.00074654917,49.98,4.2400707e-06,51.84,0.004359821
455,55.455,0.017258586,52.917500000000004,0.0007461283,49.9925,4.2340816e-06,51.5275,0.0043543004
456,55.629999999999995,0.017239274,53.095,0.0007427675,50.004999999999995,4.225847e-06,51.215,0.004351701
457,55.805,0.017191872,53.2725,0.00074209756,50.0175,4.214676e-06,50.9025,0.0043461933
458,55.98,0.017135577,53.45,0.0007407713,50.03,4.2100123e-06,50.59,0.004340203
459,56.089999999999996,0.01712242,53.400000000000006,0.00073938136,50.1175,4.1997027e-06,50.2475,0.004337413
460,56.2,0.01708911,53.35,0.0007382924,50.205,4.1943563e-06,49.905,0.0043327855
461,56.31,0.01704877,53.3,0.000735959,50.292500000000004,4.1879834e-06,49.5625,0.004328121
462,56.42,0.017030977,53.25,0.000735234,50.38,4.1782123e-06,49.22,0.0043248544
463,56.33,0.016999751,53.215,0.00073478825,50.225,4.1714347e-06,49.3725,0.004321295
464,56.24,0.016959067,53.18,0.0007327581,50.07,4.167299e-06,49.525,0.0043165153
465,56.150000000000006,0.016948272,53.144999999999996,0.0007308713,49.915,4.1640506e-06,49.677499999999995,0.0043089897
466,56.06,0.016903788,53.11,0.0007305179,49.76,4.145902e-06,49.83,0.0043049105
467,56.11,0.016860975,52.6525,0.0007296199,49.765,4.1441676e-06,50.0075,0.004296104
468,56.16,0.016845264,52.195,0.0007277447,49.769999999999996,4.1354956e-06,50.185,0.004294724
469,56.21,0.016818061,51.7375,0.0007268789,49.775,4.1278117e-06,50.3625,0.004292379
470,56.26,0.016793214,51.28,0.0007261367,49.78,4.1176236e-06,50.54,0.0042845192
471,55.9475,0.016751144,51.65,0.00072537485,49.7525,4.1073213e-06,50.7475,0.004281347
472,55.635,0.01670203,52.019999999999996,0.0007237063,49.725,4.105155e-06,50.955,0.0042782403
473,55.3225,0.016674928,52.39,0.00072343275,49.697500000000005,4.0994823e-06,51.162499999999994,0.00426713
474,55.01,0.016628345,52.76,0.00072131515,49.67,4.0935897e-06,51.37,0.004261641
475,55.425,0.016612396,52.412499999999994,0.0007197164,49.682500000000005,4.083666e-06,51.152499999999996,0.004260498
476,55.84,0.016574936,52.065,0.0007183166,49.695,4.0770497e-06,50.935,0.00425163
477,56.255,0.016532721,51.7175,0.00071708567,49.707499999999996,4.066201e-06,50.7175,0.00425023
478,56.67,0.01651424,51.37,0.0007166112,49.72,4.0564664e-06,50.5,0.0042460393
479,56.1375,0.016509732,51.474999999999994,0.0007158205,49.7425,4.054392e-06,50.6,0.004239134
480,55.605000000000004,0.016472092,51.58,0.00071440666,49.765,4.046735e-06,50.7,0.0042325235
481,55.0725,0.016422942,51.685,0.0007129087,49.7875,4.0425048e-06,50.8,0.004225015
482,54.54,0.016393257,51.79,0.00071105396,49.81,4.0373675e-06,50.9,0.004221829
483,54.48,0.016324542,52.129999999999995,0.0007098062,49.9025,4.0268883e-06,50.7975,0.0042183492
484,54.42,0.016314525,52.47,0.0007088755,49.995000000000005,4.0189443e-06,50.695,0.0042135622
485,54.36,0.016298138,52.81,0.0007081566,50.0875,4.0149525e-06,50.5925,0.004209133
486,54.3,0.01625489,53.15,0.0007068131,50.18,4.0113555e-06,50.49,0.004205834
487,54.2425,0.016238648,53.195,0.00070588355,50.275,4.001482e-06,50.5025,0.0041990653
488,54.185,0.016206924,53.239999999999995,0.0007046643,50.370000000000005,3.9936817e-06,50.515,0.0041950345
489,54.1275,0.01618435,53.285,0.0007044307,50.465,3.9856805e-06,50.5275,0.0041928655
490,54.07,0.016117396,53.33,0.0007027255,50.56,3.9788288e-06,50.54,0.0041891816
491,54.185,0.016053656,53.1375,0.0007020614,50.587500000000006,3.969645e-06,50.68,0.0041860533
492,54.3,0.016037604,52.945,0.00070134376,50.615,3.968037e-06,50.82,0.0041758856
493,54.415,0.01598197,52.7525,0.00070086296,50.6425,3.9619295e-06,50.96,0.0041727205
494,54.53,0.015959376,52.56,0.00069962244,50.67,3.9518213e-06,51.1,0.004167508
495,54.557500000000005,0.015936466,52.6025,0.00069880724,50.4225,3.941943e-06,50.910000000000004,0.0041626147
496,54.585,0.015902938,52.644999999999996,0.00069752435,50.175,3.9389106e-06,50.72,0.0041596526
497,54.6125,0.015879208,52.6875,0.00069645006,49.9275,3.93363e-06,50.53,0.0041533886
498,54.64,0.015872112,52.73,0.00069596915,49.68,3.9225624e-06,50.34,0.00414932
499,54.42,0.015823627,52.912499999999994,0.0006949999,49.815,3.918304e-06,50.620000000000005,0.0041439426
500,54.2,0.015789181,53.095,0.00069363794,49.95,3.9144043e-06,50.900000000000006,0.0041391253
501,53.98,0.01573871,53.2775,0.0006932382,50.085,3.9061015e-06,51.18,0.0041376725
502,53.76,0.015705701,53.46,0.0006920891,50.22,3.9004467e-06,51.46,0.0041326685
503,54.21,0.015653282,53.35,0.00068925857,50.075,3.8960015e-06,51.285,0.0041270745
504,54.66,0.015634628,53.24,0.00068898953,49.93,3.8928574e-06,51.11,0.0041244165
505,55.11,0.015608694,53.13,0.0006882496,49.785,3.8845033e-06,50.935,0.0041222405
506,55.56,0.015590728,53.02,0.00068697176,49.64,3.8810085e-06,50.76,0.0041159373
507,55.45,0.015554454,53.0375,0.00068511564,49.667500000000004,3.8757826e-06,50.79,0.0041121263
508,55.34,0.01554969,53.05500000000001,0.0006839592,49.695,3.8676935e-06,50.82,0.004108111
509,55.23,0.015516675,53.072500000000005,0.00068261434,49.7225,3.8644735e-06,50.85,0.0040991693
510,55.12,0.015462747,53.09,0.0006823703,49.75,3.858959e-06,50.88,0.00409605
511,55.055,0.015424473,53.040000000000006,0.0006813357,49.9275,3.845635e-06,50.835,0.0040901583
512,54.989999999999995,0.015393985,52.99,0.00068018324,50.105000000000004,3.8411854e-06,50.790000000000006,0.004086865
513,54.925,0.015388289,52.94,0.00067924283,50.2825,3.831941e-06,50.745000000000005,0.004084537
514,54.86,0.015362394,52.89,0.0006785587,50.46,3.8296885e-06,50.7,0.004080753
515,54.225,0.015320647,52.995000000000005,0.0006776886,50.465,3.8288e-06,50.550000000000004,0.0040698196
516,53.59,0.015308545,53.1,0.0006772174,50.47,3.823872e-06,50.400000000000006,0.0040688138
517,52.955,0.015282728,53.205,0.0006756185,50.474999999999994,3.82314e-06,50.25,0.004067713
518,52.32,0.015257629,53.31,0.0006749174,50.48,3.8064181e-06,50.1,0.0040571294
519,52.595,0.015224061,53.18,0.00067266024,50.565,3.801591e-06,50.2275,0.0040562297
520,52.870000000000005,0.015166881,53.05,0.00067228137,50.65,3.79484e-06,50.355000000000004,0.00405109
521,53.145,0.015143042,52.92,0.0006717696,50.735,3.793204e-06,50.4825,0.0040480336
522,53.42,0.015113791,52.79,0.00067123014,50.82,3.7845537e-06,50.61,0.004041083
523,53.6925,0.015073709,52.66,0.00066958833,50.5925,3.777237e-06,50.6225,0.0040340363
524,53.965,0.015052236,52.53,0.00066906604,50.364999999999995,3.7708207e-06,50.635,0.0040324354
525,54.2375,0.015026824,52.400000000000006,0.00066802965,50.137499999999996,3.7679874e-06,50.647499999999994,0.0040226667
526,54.51,0.014992425,52.27,0.0006659421,49.91,3.7656139e-06,50.66,0.004020204
527,54.412499999999994,0.014969248,52.602500000000006,0.0006650577,50.18,3.7573059e-06,50.5875,0.004016673
528,54.315,0.014920692,52.935,0.0006642419,50.45,3.7514e-06,50.515,0.004012602
529,54.2175,0.014865619,53.2675,0.0006636596,50.72,3.7384875e-06,50.442499999999995,0.004010751
530,54.12,0.014844549,53.6,0.00066303037,50.99,3.7334887e-06,50.37,0.0040021646
531,53.885,0.014831294,53.4025,0.00066190277,50.7475,3.729655e-06,50.23,0.004001385
532,53.65,0.01480297,53.205,0.00066163216,50.505,3.7246307e-06,50.09,0.0039953017
533,53.415,0.014759097,53.0075,0.0006608117,50.2625,3.720659e-06,49.95,0.0039923456
534,53.18,0.014754634,52.81,0.0006601248,50.02,3.7153884e-06,49.81,0.0039843386
535,53.015,0.01467885,52.945,0.00065912574,50.175000000000004,3.7089299e-06,50.0125,0.003982249
536,52.85,0.014664084,53.08,0.0006586728,50.33,3.6982697e-06,50.215,0.003976482
537,52.685,0.014650957,53.215,0.00065748877,50.485,3.6971671e-06,50.4175,0.003971257
538,52.52,0.0145962,53.35,0.0006558051,50.64,3.6938623e-06,50.62,0.003969173
539,53.14,0.0145653915,53.29,0.00065509725,50.47,3.679153e-06,50.295,0.0039667357
540,53.760000000000005,0.014557984,53.230000000000004,0.00065473444,50.3,3.676784e-06,49.97,0.003963228
541,54.38,0.014509644,53.17,0.0006524496,50.13,3.6752288e-06,49.644999999999996,0.003957731
542,55.0,0.014489679,53.11,0.0006521722,49.96,3.6642157e-06,49.32,0.0039514187
543,55.26,0.014452571,53.042500000000004,0.00065147015,49.9775,3.656035e-06,49.705,0.0039503477
544,55.519999999999996,0.014435923,52.975,0.000650007,49.995000000000005,3.6539136e-06,50.09,0.0039465586
545,55.78,0.01440697,52.9075,0.00064913643,50.0125,3.650328e-06,50.475,0.0039450554
546,56.04,0.014372183,52.84,0.00064807327,50.03,3.6454996e-06,50.86,0.003931763
547,55.5725,0.014339713,52.9075,0.00064785866,49.905,3.6403221e-06,50.93,0.003927784
548,55.105000000000004,0.0143088065,52.975,0.00064664375,49.78,3.627801e-06,51.0,0.0039265756
549,54.6375,0.014287491,53.042500000000004,0.0006456778,49.655,3.625774e-06,51.07,0.0039173122
550,54.17,0.014263821,53.11,0.0006442214,49.53,3.6172542e-06,51.14,0.0039119264
551,54.1575,0.014218237,52.9325,0.0006434594,49.7275,3.6159784e-06,50.8375,0.003909436
552,54.144999999999996,0.01420034,52.754999999999995,0.00064260873,49.925,3.6071538e-06,50.535,0.0039051024
553,54.1325,0.014176759,52.5775,0.00064212503,50.1225,3.6023857e-06,50.2325,0.003901554
554,54.12,0.014124202,52.4,0.000640357,50.32,3.6013344e-06,49.93,0.0039001964
555,54.18,0.014110393,52.707499999999996,0.0006399051,50.182500000000005,3.5935595e-06,49.8825,0.003895543
556,54.239999999999995,0.01410767,53.015,0.0006397944,50.045,3.5843505e-06,49.835,0.0038929926
557,54.3,0.014077983,53.322500000000005,0.0006386098,49.9075,3.58075e-06,49.7875,0.003889255
558,54.36,0.014047406,53.63,0.0006374363,49.77,3.5730886e-06,49.74,0.003885866
559,54.394999999999996,0.013998922,52.870000000000005,0.00063704,49.910000000000004,3.5707042e-06,49.885000000000005,0.0038829958
560,54.43,0.0139691755,52.11,0.0006354894,50.05,3.5648673e-06,50.03,0.0038742418
